"","Acinetobacter (G) 001","Aliarcobacter cryaerophilus_A (S) 002","Unclassified (U) 003","Acinetobacter (G) 004","Aliarcobacter (G) 006","Acinetobacter johnsonii (S) 009","Marinobacterium_E (G) 005","Comamonas (G) 007","Unclassified (U) 010","Amylibacter (G) 012","Unclassified Bacteria (D) 008","GCA-2402025 (F) 019","Microcella (G) 011","Pseudothioglobus sp902509905 (S) 016","Flavobacterium sp019105125 (S) 013","Opacimonas sp000155775 (S) 024","Unclassified Bacteria (D) 026","Marinobacterium_E (G) 014","Actinomarina (G) 020","Comamonas denitrificans_A (S) 021","MAG-120531 sp024643325 (S) 025","SCGC-AAA076-P13 (G) 022","Aquiluna (G) 018","Erythrobacter (G) 017","Unclassified Bacteria (D) 029","Erythrobacter (G) 023","Nitrosomonas (G) 042","Leucobacter (G) 015","Pseudothioglobus (G) 031","HIMB30 sp008087055 (S) 027","Aliarcobacter acticola (S) 032","Flavobacteriaceae (F) 034","D2472 (F) 035","Planktomarina sp002683685 (S) 037","Marinobacterium_E sp949499045 (S) 033","Aliarcobacter (G) 039","UBA9145 (G) 030","LGRT01 sp001642945 (S) 041","MAG-121220-bin8 sp905479415 (S) 036","Psychrobacter fulvigenes (S) 043","MAG-120531 (G) 045","Unclassified Bacteria (D) 038","Bacteroides_I (G) 051","Unclassified (U) 047","Acidovorax (G) 049","Marisimplicoccus (G) 055","Aeromonas (G) 050","Aeromonas caviae (S) 052","SCGC-AAA076-P13 (G) 062","HIMB59 (F) 066","Unclassified Bacteria (D) 060","SGZJ01 (G) 061","HIMB59 (F) 064","UBA9145 (G) 046","MED-G52 sp002682975 (S) 067","VMDJ01 (G) 044","Unclassified Bacteria (D) 068","UBA10364 (G) 057","Unclassified Bacteria (D) 040","Zoogloea (G) 070","Tolumonas auensis (S) 065","Aquabacterium (G) 063","Unclassified Bacteria (D) 071","MAG-120531 sp022239325 (S) 069","UBA10364 (G) 056","Prevotella (G) 048","Bacteroides_I graminisolvens (S) 058","Unclassified Bacteria (D) 059","Nitrosomonas (G) 089","Pararheinheimera tangshanensis (S) 072","Unclassified Bacteria (D) 075","UBA7446 sp024639165 (S) 081","Bacteroides_I graminisolvens (S) 053","EhC02 (G) 076","Thiopseudomonas (G) 073","Pseudomonadota (P) 074","M30B80 sp015693905 (S) 080","Aquabacterium sp017989885 (S) 087","EhC02 (G) 082","CAISIP01 (G) 101","UBA10364 (G) 077","HIMB11 (G) 095","Unclassified Bacteria (D) 083","Pseudotabrizicola (G) 085","Novosphingobium (G) 078","UBA3439 sp017859295 (S) 102","Unclassified Bacteria (D) 054","Draconibacterium (G) 126","Novosphingobium (G) 086","CAISIP01 (G) 148","Nereida sp024640765 (S) 091","M30B80 (G) 094","Thiomicrorhabdus (G) 096","Cloacibacterium (G) 084","Tepidimonas (G) 110","Lentibacter algarum (S) 098","Unclassified Bacteria (D) 117","UBA3478 (G) 079","HIMB11 (G) 105","Nereida sp024640765 (S) 097","Crocinitomicaceae (F) 099","GCA-2707915 sp913031395 (S) 109","SAR86 (O) 107","JALRJW01 (G) 113","Prevotella copri_B (S) 100","JALRJW01 (G) 121","Polaribacter sp947503855 (S) 090","Unclassified (U) 138","Halarcobacter (G) 123","Comamonas (G) 120","Gemmobacter_B (G) 088","Psychrobacter faecalis (S) 127","HIMB11 (G) 106","HIMB11 (G) 116","Unclassified Bacteria (D) 124","Cyclobacterium amurskyense (S) 225","Unclassified (U) 093","Unclassified (U) 143","RS62 (G) 103","Comamonas (G) 122","UBA3478 (G) 112","HIMB11 (G) 135","Microcella (G) 092","Luminiphilus (G) 142","UBA7441 (G) 141","Unclassified Bacteria (D) 128","MAG-120531 (G) 119","Phocaeicola (G) 108","Aliarcobacter (G) 131","Marinisomataceae (F) 160","Gammaproteobacteria (C) 152","D2472 (F) 155","HIMB11 (G) 137","Unclassified Bacteria (D) 166","Unclassified Bacteria (D) 278","Pararheinheimera (G) 133","Unclassified Bacteria (D) 173","Bacteria (D) 215","RS62 (G) 104","Phocaeicola (G) 125","Pelagibacter (G) 170","HTCC2207 sp002457245 (S) 156","Neisseria suis (S) 139","Halarcobacter (G) 146","Gemmobacter_B (G) 114","Pelagibacter (G) 177","Burkholderiales (O) 153","Zoogloea ramigera (S) 129","Unclassified Bacteria (D) 115","D2472 (G) 151","Flavobacteriaceae (F) 190","Giesbergeria (G) 145","Marinisoma (G) 165","Acinetobacter (G) 154","Flavobacterium (G) 111","UBA12202 sp024639485 (S) 149","Cereibacter_A (G) 201","Campylobacteria (C) 176","Pseudomonas_E (G) 186","Acinetobacter (G) 171","Erythrobacter (G) 134","Arenimonas (G) 167","JAFGUR01 (G) 172","MS024-2A (G) 191","HIMB59 (F) 147","Pontimonas (G) 118","Pararheinheimera (G) 210","Burkholderiaceae (F) 218","Planktomarina sp022425445 (S) 217","Pseudomonas_E (G) 132","Pseudomonas_E (G) 163","Flavobacteriaceae (F) 208","Flavobacteriaceae (F) 185","Thauera (G) 200","Thiopseudomonas (G) 184","Acinetobacter (G) 175","Lutibacter (G) 158","Acinetobacter (G) 203","GCA-2707915 (G) 162","GCA-002705445 (O) 179","MAG-121220-bin8 (G) 194","JANQLC01 (F) 204","Gammaproteobacteria (C) 241","Bacteria (D) 169","UBA1994 (G) 157","Pseudomonadota (P) 174","SW10 sp002323895 (S) 226","Bacteria (D) 206","RGAU01 sp030433075 (S) 214","Aeromonas (G) 246","Giesbergeria sp017987055 (S) 271","Stenotrophomonas (G) 183","Erythrobacter (G) 181","Unclassified Bacteria (D) 198","Unclassified Bacteria (D) 159","Thiopseudomonas (G) 207","UBA3478 sp016780435 (S) 188","GCA-002733105 (G) 235","Unclassified Bacteria (D) 168","BACL14 (G) 196","Erythrobacter (G) 150","Marinobacterium_E (G) 192","CTSOIL-112 sp017986195 (S) 233","Pseudomonadota (P) 187","Pontimonas (G) 130","UBA3478 (G) 178","JALQTR01 (G) 197","Pelagibacter (G) 255","Parasynechococcus (G) 237","UBA10364 sp030829675 (S) 219","Pararheinheimera (G) 247","Neisseria (G) 242","Unclassified Bacteria (D) 220","Flavobacteriaceae (F) 222","Escherichia coli (S) 244","Pseudomonadaceae (F) 229","GCA-002716945 (F) 230","Unclassified Bacteria (D) 248","Ichthyobacteriaceae (F) 269","GCA-002733105 (G) 202","Opacimonas (G) 180","Shewanella (G) 266","NORP309 (G) 275","MS024-2A (G) 205","Luminiphilus (G) 256","Pseudomonadaceae (F) 239","Unclassified Bacteria (D) 209","Unclassified Bacteria (D) 240","Bacteria (D) 253","Schleiferiaceae (F) 213","UBA9145 (G) 234","UBA1994 (G) 224","Trichococcus flocculiformis (S) 274","Unclassified Bacteria (D) 227","SAR86 (O) 268","Bacteria (D) 161","Gammaproteobacteria (C) 189","Aquiluna (G) 223","Pseudomonadota (P) 231","Bacteria (D) 140","Flavobacteriaceae (F) 267","Proteiniphilum (G) 265","Unclassified Bacteria (D) 315","MB11C04 (G) 279","JALRLI01 (G) 136","UBA8337 sp029253645 (S) 285","Bact-08 sp018053445 (S) 276","Unclassified (U) 298","DMER64 sp001512865 (S) 283","MS024-2A (G) 263","Luminiphilus (G) 272","Unclassified (U) 301","JAJRRL01 (F) 284","Unclassified (U) 305","Unclassified (U) 296","Succinivibrio sp000431835 (S) 280","Burkholderiaceae (F) 245","Unclassified Bacteria (D) 291","Aquiluna (G) 228","Unclassified Bacteria (D) 211","Unclassified (U) 303","Unclassified (U) 300","Unclassified Bacteria (D) 287","Unclassified Bacteria (D) 306","Unclassified (U) 304","UBA1275 (G) 199","Lishizhenia (G) 286","Succinivibrio (G) 216","Lishizhenia (G) 277","Unclassified (U) 299","JAEUWI01 (G) 314","Unclassified Bacteria (D) 308","Unclassified Bacteria (D) 264","Burkholderiaceae (F) 221","UBA8316 (G) 302","Lishizhenia (G) 294","Pseudomonadota (P) 310","Sulfurimonas (G) 289","CAJJDF01 (G) 195","UBA6165 (G) 236","Aquiluna (G) 251","Unclassified Bacteria (D) 282","Burkholderiaceae (F) 232","Flavobacteriaceae (F) 290","Pseudomonadota (P) 261","Lentimonas (G) 313","Pseudotabrizicola sp025458085 (S) 249","Algicoccus (G) 257","Luminiphilus (G) 281","Unclassified Bacteria (D) 259","RS62 (G) 293","Unclassified Bacteria (D) 243","Bacteroidota (P) 238","Unclassified (U) 250","Unclassified (U) 252","Pontimonas (G) 262","Allorhizobium (G) 312","Lentimonas (G) 295","Azotimanducaceae_A (F) 309","Unclassified Bacteria (D) 254","Unclassified Bacteria (D) 270","Unclassified Bacteria (D) 258","JALRLI01 (G) 212","Planktothricoides (G) 288","SAT41 (F) 260","CANHHI01 (F) 273"
"10_S15",1.41586023223896,2.58498420283078,1.32492419080593,0.42828038678233,1.97597759957502,0.153258484420915,0.532838233695953,0.919472591147043,-2.61862522255905,2.88208263288261,0.781566514117074,-2.61862522255905,-2.61862522255905,2.98415740269342,-0.190076360667297,-0.329139283398332,1.78138074595534,-2.61862522255905,2.52039442733029,-0.152544072057438,-0.973002539170151,2.68265343517901,-0.572775375413056,-0.474311815906189,2.64101244291673,-2.61862522255905,-0.447589485565586,-2.61862522255905,2.56953491975639,-2.61862522255905,1.38717494640188,1.61460461958502,2.4457553914332,2.1959304935983,-0.891921466739007,0.856828024984496,-0.11625770106698,2.21931045621988,2.37156904528982,-1.72436690100488,-2.61862522255905,-2.61862522255905,0.238211297731047,-2.61862522255905,-0.594690616007339,2.0312688233054,0.386486956883289,0.481124107431762,1.89063005202456,1.05241062881369,1.6677852843587,1.85565550554511,1.65872212707741,1.88854852220361,1.38232919765106,-2.61862522255905,0.393693302152633,1.13908631016408,-2.61862522255905,-0.798092543999754,-0.823189564929049,-0.443143591992823,2.05390400325256,-2.61862522255905,-0.0887339569548344,-0.071423336130243,0.587463385401293,1.56052451113802,-2.61862522255905,0.654408382011461,0.293391850128006,1.64752177694886,0.421802902512372,-2.61862522255905,-1.65090417325211,0.262080740111025,-2.61862522255905,-0.877630449398931,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.1009541114331,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.206856817660062,-2.61862522255905,-0.959594910230562,-1.60614402487073,-1.11647071568502,-0.09012075676387,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.23721703893243,1.10315992145781,-1.13148679374003,-1.6450655304676,-1.06349623008013,-2.61862522255905,-0.177389202551654,-0.728368352947884,-1.26520497089763,-2.61862522255905,-2.04617242070173,-2.61862522255905,-2.61862522255905,-1.22238338516456,-2.61862522255905,-2.61862522255905,-0.250010249343377,-0.758697306079257,-1.51149230367816,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.676632838575004,-0.209340637146542,-2.61862522255905,-1.33253670181923,-0.490046571769415,0.437695852471323,-1.5223498003347,0.902512305458864,-2.61862522255905,0.408907226849156,-2.61862522255905,-0.224396983835803,0.439385448426746,-2.61862522255905,-2.61862522255905,-1.40891136780007,0.748640402987534,0.628448800964431,-2.61862522255905,-0.853341294063188,-2.61862522255905,0.445103309762257,-1.37172686897198,-1.81626455655784,-2.61862522255905,0.794107947401305,0.140574554892482,-1.37305083084923,0.764863044347628,-0.840432746873358,-1.42794294322331,0.845916545651587,-2.61862522255905,0.655456338466689,-0.942979319535354,-1.91080105409188,-2.61862522255905,-2.61862522255905,-0.101771323037681,1.20834924640233,-0.258655803094739,-2.61862522255905,-0.473196156826668,-1.20114714756187,0.667675302071102,-2.61862522255905,-1.05445055946846,-0.825349160219191,0.36755756336768,-2.61862522255905,-1.57405477548789,-1.12038104893831,-1.08045479369794,-2.61862522255905,0.419690001770374,0.265515519781737,0.533925986519062,0.357896675033916,-1.9047731556221,0.518690797467229,-0.46956688297379,-2.61862522255905,0.869310059505624,0.579598318529702,-2.61862522255905,-0.428510653000706,-1.69553882134633,-1.26591293898918,-2.61862522255905,0.0850096197248642,0.335134938569092,-1.45683648214385,-0.882496997588679,-1.13872593270706,0.117051454082153,-0.0350526456522724,-2.61862522255905,-1.08636246495053,-2.61862522255905,0.0673714566376931,-2.61862522255905,-1.03363245564512,-2.61862522255905,0.513156457916819,-0.610542039454221,-1.35385650227731,-0.50341114810064,-0.159149850364201,-0.317827228359314,0.101111134464734,-2.06020225451702,-0.858152920552158,0.149072735392108,-0.724374906434738,-0.326168562645432,-2.61862522255905,-2.61862522255905,-0.614321788563737,-0.724411490368113,0.612689183535461,0.93473331802473,-0.602739692435992,-0.0442519758815427,-0.404903726789885,-2.61862522255905,-0.450348501025258,1.06588923687785,0.221242975476211,-2.61862522255905,-1.32870372124371,-0.478972564473004,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.234921962472554,-2.61862522255905,-0.0396665686186033,-1.10788425118742,-2.61862522255905,0.474609612371274,-2.61862522255905,1.07982200883959,-1.83616728319352,-2.61862522255905,-1.78537980507599,0.0577345832771523,0.560652347509784,-2.61862522255905,-1.1433293256521,-2.61862522255905,-2.61862522255905,-1.55146492108939,-0.503964150292548,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.15730173918009,-2.61862522255905,-1.21186930097372,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.00034063412699,-2.61862522255905,0.516946611096949,-2.61862522255905,-2.61862522255905,-0.492514816318221,-0.192033155814813,-0.554745653231663,-2.61862522255905,-0.625593382243477,-2.61862522255905,-0.706364004281228,-0.919138833841981,-0.457990541293006,-2.61862522255905,-2.61862522255905,0.612196840837713,-0.917957362607588,-2.61862522255905,-2.61862522255905,-0.335923472983589,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.429821747820402,-0.590677007402263,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905
"12_S16",-2.61862522255905,-1.99947553900269,0.817586940909906,-2.61862522255905,-2.05189145010807,-2.61862522255905,1.04994300633257,1.75229570483563,-2.61862522255905,-2.61862522255905,-2.61862522255905,3.1888945750903,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.0348605712642813,-2.61862522255905,-2.61862522255905,2.42194108147745,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.41162753507873,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.0685990642271861,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.68931824156568,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.43385163423692,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.51187790159304,-2.61862522255905,1.48610923512158,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.303215143004369,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.07928077616644,-2.61862522255905,-1.16669128511459,-2.61862522255905,-2.61862522255905,-1.77754031462483,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.2886471162205,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.876539449728359,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.19642740781513,-2.61862522255905,-2.61862522255905,1.18738197121331,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.7942314869255,-2.61862522255905,-2.61862522255905,-0.671378404315477,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.469610818282151,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.60435496029358,-2.61862522255905,-0.950043235723262,-2.61862522255905,-1.1449380469695,-2.61862522255905,-2.61862522255905,-0.787668573168621,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.847032832792175,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.0637267164946185,-2.61862522255905,-2.61862522255905,-1.12385026335285,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.169391413721453,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.21251880405413,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.724585539055264,-0.344169019189992,-2.61862522255905,-2.61862522255905,-0.183521345597655,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.815218010741645,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.673556305673499,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.709956526603886,-2.61862522255905,-1.14451751774847,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.413937923172999,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.461038307757017,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.505673026017009,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.714366752750242,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905
"13_S17",3.72809368566833,0.752506844164037,2.11554708136338,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.705234838681014,3.58978132317998,-0.478243324235862,-1.22491195966219,-2.61862522255905,-2.13684633696317,-2.61862522255905,0.397007601016324,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.14840906959323,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.89965889572448,-2.61862522255905,2.74953767063429,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,2.03690507697881,-2.61862522255905,2.28981790408327,-0.93050962382388,-2.61862522255905,-1.22561406623066,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.337263111554279,-2.61862522255905,-1.64799370025811,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.86447148135661,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.22650788172683,1.75301532002005,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.59678347387163,1.56127404155672,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.60959593304468,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.65178988291063,-0.738043069514045,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.4837630561098,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.22787640823369,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.76556779791083,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.241785856059114,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.00088350699008,-2.61862522255905,-1.09350653943379,-0.894675231553338,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.11956012496573,-2.61862522255905,-2.61862522255905,-1.70222861306922,-2.61862522255905,-0.130083687097875,-2.61862522255905,-2.61862522255905,-2.61862522255905,1.04112799244406,0.37852369832406,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.08737495597854,-2.61862522255905,-0.360518757027221,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.612013341017417,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.38479295814536,-2.61862522255905,-2.61862522255905,0.423904963106947,-2.61862522255905,-2.61862522255905,-0.708094286629519,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.56315357123946,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.151223926703408,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.77617987461817,-2.61862522255905,-2.61862522255905,-1.19424816423368,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.04170510826458,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.13827320131293,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.409378766146575,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-1.41624435433943,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.45352846251266,0.817879994006157,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.803544243956727,-2.61862522255905,0.794812634690194,0.794203070945165,-2.61862522255905,-1.50698976637732,0.793041915907247,-2.61862522255905,-2.61862522255905,0.788652301461445,0.788276295862591,-1.20331121803228,0.786217530202415,0.772121272447835,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.762099975919827,-1.30889882199793,0.76079154581968,-2.61862522255905,0.224930528995169,-2.61862522255905,-2.61862522255905,-0.561896072010629,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,0.151876190850969,-2.61862522255905,-0.919806103091236,-2.61862522255905,0.0764931529824542,0.117551966309643,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-0.692840661892852,-2.61862522255905,-1.73844716521101,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905,-2.61862522255905
