"","rphB","OXA-237","OXY-3-1","EreA","cmlv","rphA","FosM1","lin","IMP-37","OXA-1243","CfxA5","SHV-122","CMY-89","CGA-1","ASU1-1","BUT-1","OXA-1091","CIA-1","OXA-245","vatC","tet(50)","CAE-1","FOX-18","Streptomyces venezuelae rox","WUS-1","vatF","FosX","OXA-1108","RAHN-5","OXA-959","LRA-9","OXA-1206","SSA","OXA-22","vgbC","PRC-1","CHM-1","RAA-1","AAC(3)-Id","ADC-355","catB9","LMB-1","nimF","FAR-1","OXA-53","OXA-1106","OXA-1051","PDC-89","FosBx1","aadA25","CMY-192","LRA-13","tet(X4)","APH(6)-Id","Clostridioides difficile nimB","PER-1","KPC-30","SHV-173","FomB","OXA-1056","EBR-2","ANT(6)-Ia","AAC(3)-Ib","aadA2","APH(7'')-Ia","IMP-21","BRO-2","ANT(3'')-II-AAC(6')-IId bifunctional protein","vph","APH(2'')-If","DIM-1","RCP-1","IDC-1","CMY-144","MexA","MexK","smeD","lmrB","amrA","opmE","OprM","MexB","cmeB","MuxB","patB","TaeA","OprN","AcrF","mlaF","tetB(46)","mexN","tet(L)","mdsB","LptD","adeK","mdtC","mdsC","mexY","tetA(46)","rosB","patA","MexD","LpeB","cprR","cmlA8","fexB","smeE","abeM","qacA","smeC","RanA","adeB","Enterococcus faecium liaR mutant conferring daptomycin resistance","tet(42)","Neisseria gonorrhoeae mtrR with mutation conferring resistance","mtrD","msbA","oqxB","TriC","MexE","MuxC","lmrD","oleC","ceoB","adeJ","pexA","MexI","bmr","cdeA","macB","basR","efrB","Acinetobacter baumannii AbaF","kdpE","acrB","tet(K)","qacE","TriB","hmrM","MexW","mdtF","tet(39)","bcrA","tetA(58)","mreA","YojI","cmlA9","mdtB","tet(40)","tetB(58)","kdpD","novA","MexF","cmx","rosA","tet(33)","mtrC","mexQ","tetA(60)","mdtM","MexV","basS","Escherichia coli emrE","efpA","mexM","tet(65)","smeB","farB","adeF","Enterococcus faecalis liaS mutant conferring daptomycin resistance","smeF","mdtO","tetB(60)","Staphylococcus aureus LmrS","PmpM","QepA4","OpmH","tet(C)","OpmD","otr(B)","tet(41)","Escherichia coli mdfA","mdtH","Staphylococcus aureus norA","amrB","mexP","MuxA","emrA","adeC","emrY","sdrM","hp1181","tet(H)","qacL","qacJ","mdsA","Enterobacter cloacae acrA","cmeC","Pseudomonas aeruginosa emrE","oqxA","OprA","adeA","farA","Neisseria gonorrhoeae mtrC with mutation conferring resistance to azithromycin","Enterococcus faecium liaF mutant conferring daptomycin resistance","LpeA","adeH","tet(57)","RanB","tet(43)","cmeA","mdtE","cprS","cmrA","cmlB","Rhodococcus fascians cmr","TolC","mdtN","Enterococcus faecalis liaR mutant conferring daptomycin resistance","emrB","bcrB","tetA(P)","otr(C)","smeA","tcr3","mef(E)","blt","qacEdelta1","tet(Y)","MdtK","cmlB1","OpmB","Klebsiella pneumoniae KpnE","ykkC","mdtA","MexJ","adeG","tet(E)","MexH","opcM","adeI","tet(63)","AcrE","mexX","mtrE","TriA","mlaD","emeA","tet(B)","tet(V)","OprJ","macA","Klebsiella pneumoniae acrA","emrK","efmA","mef(B)","Acinetobacter baumannii AbaQ","ykkD","mef(D)","cmlA4","mdtG","Enterococcus faecium liaS mutant conferring daptomycin resistance","YajC","mef(F)","Acinetobacter baumannii AmvA","tet(30)","mdtP","MexG","tet(45)","pmrA","tet(D)","qacB","mef(C)","cmlA5","MexC","bcr-1","lfrA","lmrP","tet(62)","facT","floR","tet(31)","aadT","Mef(En2)","tet(J)","tap","Streptomyces lividans cmlR","tet(59)","pp-flo","qacH","tet(Z)","tet(G)","Klebsiella pneumoniae KpnF","Escherichia coli acrA","fexA","Salmonella enterica cmlA","ceoA","cmlA1","mef(J)","QepA2","mef(H)","cmlA6"
"ERR11181229 ",-2.88745543686022,-1.91176787085788,-1.91176787085788,1.5847396906086,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,3.24728742835665,2.40572024267844,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.91176787085788,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.17927458250044,-2.88745543686022,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,2.90041648451454,-2.88745543686022,-2.88745543686022,0.0341422781974381,2.32233863373938,-2.88745543686022,0.285456706478344,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.4555279591286,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.95943314005002,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.525473509737985,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.486127401940496,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.727289458757383,-2.88745543686022,-0.813155582189765,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.813155582189765,-2.88745543686022,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.91176787085788,-2.88745543686022,0.167673670821961,-2.88745543686022,-1.91176787085788,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.0341422781974381,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.302329958423775,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.12000840162982,-1.21862069029793,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.813155582189765,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.0341422781974381,-2.88745543686022,-1.21862069029793,-2.88745543686022,-2.88745543686022,0.486127401940496,-0.525473509737985,2.53088338563244,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.21862069029793,0.285456706478344,0.390817222136171,-0.525473509737985,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.89489461891244,-0.813155582189765,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.813155582189765,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.390817222136171,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.21862069029793,3.05804542871813,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.525473509737985,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.22372634507127,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.525473509737985,-2.88745543686022,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.91176787085788,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,2.2471152125018,-0.302329958423775,-2.88745543686022,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.13275456686555,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.12000840162982,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.91687352563122,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.38406899514645,0.167673670821961,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,2.00025513457027,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.21862069029793,-2.88745543686022,-0.525473509737985,-2.88745543686022,-0.813155582189765,-2.88745543686022,-1.21862069029793,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.525473509737985
"ERR11181230 ",-2.88745543686022,0.455761506069413,-2.88745543686022,0.168079433617633,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.455761506069413,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.168079433617633,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.168079433617633,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.678905057383623,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.455761506069413,-2.88745543686022,-0.930532855050477,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.237385674490532,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.861226614177578,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.678905057383623,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.930532855050477,-2.88745543686022,-2.88745543686022,-0.237385674490532,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.678905057383623,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.678905057383623,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.678905057383623,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.930532855050477,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.930532855050477,-2.88745543686022,-0.930532855050477,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.237385674490532,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.168079433617633,-0.930532855050477,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022
"ERR11181231 ",-2.88745543686022,-1.39008255543854,-2.88745543686022,1.13564608886971,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,2.72079130873477,1.90575431056579,-2.88745543686022,-1.39008255543854,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.08322973599849,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.555827593616769,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.696935374878599,-2.88745543686022,0.689358986241292,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.291470266770435,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,3.15851727906115,-2.08322973599849,-2.88745543686022,0.11399484133773,2.58959909846342,-2.88745543686022,0.314665536799881,-0.696935374878599,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.696935374878599,-2.88745543686022,2.05990499039304,-2.88745543686022,-2.88745543686022,-2.88745543686022,2.67036045510788,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.624820465103721,-2.88745543686022,-1.39008255543854,-2.88745543686022,0.624820465103721,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.39008255543854,0.219355356995556,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.861209243167951,-1.39008255543854,-2.88745543686022,-2.88745543686022,-1.39008255543854,-2.88745543686022,-1.39008255543854,-2.88745543686022,-0.00378819431865374,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.00378819431865374,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.98461744733038,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.696935374878599,-2.08322973599849,-2.88745543686022,-0.696935374878599,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.98461744733038,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.39008255543854,0.624820465103721,-2.88745543686022,-0.98461744733038,-2.88745543686022,-2.88745543686022,0.749983608057727,0.555827593616769,3.76320903905924,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.00378819431865374,-2.08322973599849,0.314665536799881,0.314665536799881,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.58033191013116,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.39008255543854,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.473791823564389,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.08322973599849,3.3012653267906,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.291470266770435,-1.39008255543854,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.98461744733038,-2.88745543686022,-0.696935374878599,-2.88745543686022,-2.88745543686022,1.35075746848666,0.961292701724934,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.08322973599849,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.08322973599849,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.219355356995556,-0.98461744733038,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,2.35942152049183,-0.291470266770435,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.696935374878599,-2.88745543686022,-2.88745543686022,2.44936975715477,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.696935374878599,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.696935374878599,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.70095989791977,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.291470266770435,-1.39008255543854,-2.88745543686022,-2.08322973599849,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.137319586943176,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.749983608057727,1.74541166049061,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.13564608886971,0.401676913789511,-2.08322973599849,1.82879326942966,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.473791823564389,-2.88745543686022,-2.88745543686022,0.219355356995556,-2.88745543686022,-1.39008255543854,-2.88745543686022,0.219355356995556,-2.88745543686022,1.13564608886971,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.961292701724934
"ERR11181232 ",-2.88745543686022,-2.88745543686022,-2.88745543686022,0.843475225773499,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,3.11840878743703,1.84677733463728,-2.88745543686022,-0.638129315150717,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.861272866464927,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.391490102030441,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.638129315150717,-2.88745543686022,1.36335068505941,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.24756722758482,-2.88745543686022,-0.861272866464927,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,3.00470620046181,-0.455807758356762,-2.88745543686022,-1.55442004702487,2.62763009561633,-2.88745543686022,1.01052931043666,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.168125685904982,-2.88745543686022,1.41599441854483,-2.88745543686022,-2.88745543686022,-2.88745543686022,3.22470344608666,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.55442004702487,-2.88745543686022,-1.55442004702487,0.391490102030441,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.18641997690033,-2.88745543686022,0.237339422203183,-2.88745543686022,-2.88745543686022,-2.88745543686022,1.08463728259039,-0.301657078529504,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.24756722758482,-2.88745543686022,1.01052931043666,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.55442004702487,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.638129315150717,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.150328045213553,-1.14895493891671,-0.455807758356762,-2.24756722758482,-1.55442004702487,-2.88745543686022,-2.88745543686022,-2.24756722758482,-0.638129315150717,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.55442004702487,0.696871751581623,-2.88745543686022,-0.861272866464927,-2.88745543686022,-2.88745543686022,1.08463728259039,1.11972860240166,2.73603939412352,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.55442004702487,0.0550178654092286,1.01052931043666,0.317382129876719,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.887926988344332,-0.861272866464927,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.55442004702487,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.24756722758482,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.0550178654092286,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.14895493891671,3.47601787436756,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.455807758356762,0.696871751581623,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.237339422203183,-2.88745543686022,-0.301657078529504,-2.88745543686022,-2.88745543686022,-1.55442004702487,0.585646116471399,-2.88745543686022,-2.88745543686022,-1.14895493891671,-2.88745543686022,-2.88745543686022,-1.55442004702487,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.150328045213553,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.150328045213553,0.391490102030441,-2.88745543686022,0.0550178654092286,-2.88745543686022,-0.638129315150717,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,2.68690670554587,-2.24756722758482,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.150328045213553,-2.88745543686022,-2.88745543686022,3.36190456760014,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.460482973517393,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.14895493891671,-2.88745543686022,-1.55442004702487,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.24756722758482,-0.861272866464927,-2.88745543686022,1.5590952621855,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.150328045213553,-0.638129315150717,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.0550178654092286,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.55442004702487,-2.88745543686022,0.525021494654964,2.32714375091857,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-0.861272866464927,-2.88745543686022,-2.88745543686022,1.75976595764765,-2.88745543686022,-2.88745543686022,-2.88745543686022,-2.88745543686022,-1.55442004702487,-2.88745543686022,-2.88745543686022,-0.0503426502485977,-2.88745543686022,0.317382129876719,-2.88745543686022,0.317382129876719,-2.88745543686022,1.11972860240166,-2.88745543686022,-2.88745543686022,-2.88745543686022,0.317382129876719
